timestamp_ms,class,x_min,y_min,x_max,y_max
13046.366666666669,person,2262,1269,2372,1642
13046.366666666669,person,990,1020,1057,1175
13079.733333333334,car,2288,1910,3516,2143
13079.733333333334,traffic light,524,724,680,1095
13079.733333333334,person,243,1156,392,1606
13079.733333333334,car,2042,1031,2220,1159
13079.733333333334,car,1935,987,2053,1081
13079.733333333334,car,1856,958,1957,1061
13079.733333333334,person,116,1189,259,1605
13079.733333333334,car,2973,1252,3696,1713
13079.733333333334,traffic light,2868,759,2989,1108
13079.733333333334,person,3475,1161,3578,1407
13079.733333333334,person,3739,1202,3838,1487
13079.733333333334,person,3668,1166,3755,1402
13079.733333333334,person,433,1172,526,1399
13079.733333333334,traffic light,2886,760,2973,936
13079.733333333334,person,2264,1266,2398,1641
13079.733333333334,person,989,1020,1055,1175
13113.1,car,2288,1911,3509,2144
13113.1,traffic light,525,724,679,1094
13113.1,person,245,1158,393,1603
13113.1,car,2035,1030,2220,1159
13113.1,car,1935,987,2053,1081
13113.1,car,1856,957,1957,1061
13113.1,person,116,1188,261,1599
13113.1,car,2983,1256,3730,1729
13113.1,traffic light,2868,758,2989,1108
13113.1,person,3476,1161,3575,1374
13113.1,person,3739,1198,3838,1487
13113.1,person,3668,1167,3755,1402
13113.1,person,434,1173,526,1403
13113.1,traffic light,2886,760,2973,947
13113.1,person,2267,1261,2420,1645
13113.1,person,988,1021,1052,1176
13113.1,person,3279,1075,3324,1210
13146.466666666667,car,2290,1912,3504,2146
13146.466666666667,traffic light,525,724,679,1094
13146.466666666667,person,247,1160,395,1603
13146.466666666667,car,2035,1030,2221,1159
13146.466666666667,car,1935,988,2053,1081
13146.466666666667,car,1856,958,1956,1061
13146.466666666667,person,117,1183,262,1594
13146.466666666667,car,2990,1258,3764,1745
13146.466666666667,traffic light,2868,757,2988,1107
13146.466666666667,person,3477,1161,3573,1358
13146.466666666667,person,3739,1202,3838,1485
13146.466666666667,person,3668,1168,3756,1402
13146.466666666667,person,433,1170,529,1402
13146.466666666667,traffic light,2886,759,2973,949
13146.466666666667,person,2267,1258,2436,1648
13146.466666666667,person,987,1020,1049,1177
13146.466666666667,person,3278,1074,3325,1211
13179.833333333334,car,2289,1912,3507,2145
13179.833333333334,traffic light,523,724,683,1096
13179.833333333334,person,249,1166,396,1600
13179.833333333334,car,2046,1031,2220,1159
13179.833333333334,car,1935,988,2053,1082
13179.833333333334,car,1856,959,1956,1061
13179.833333333334,person,118,1179,264,1590
13179.833333333334,car,3003,1262,3796,1762
13179.833333333334,traffic light,2868,757,2988,1107
13179.833333333334,person,3477,1165,3573,1349
13179.833333333334,person,430,1167,522,1399
13179.833333333334,traffic light,2886,759,2973,949
13179.833333333334,person,2272,1259,2441,1649
13179.833333333334,person,986,1021,1047,1178
13179.833333333334,person,3278,1075,3325,1211
13213.2,car,2289,1913,3509,2145
13213.2,traffic light,523,724,686,1097
13213.2,person,248,1165,397,1601
13213.2,car,2051,1032,2220,1159
13213.2,car,1936,988,2052,1082
13213.2,car,1856,960,1955,1061
13213.2,person,119,1180,265,1589
13213.2,car,3019,1264,3828,1775
13213.2,traffic light,2868,757,2988,1106
13213.2,person,3477,1169,3573,1332
13213.2,person,429,1170,516,1403
13213.2,traffic light,2886,760,2973,951
13213.2,person,2271,1254,2443,1647
13213.2,person,985,1021,1045,1178
13213.2,person,3277,1076,3323,1211
13213.2,person,2679,1040,2741,1186
13246.566666666668,car,2289,1912,3510,2145
13246.566666666668,traffic light,523,724,687,1097
13246.566666666668,person,251,1166,399,1599
13246.566666666668,car,2052,1032,2220,1159
13246.566666666668,car,1936,989,2052,1083
13246.566666666668,car,1856,960,1956,1061
13246.566666666668,person,121,1179,258,1587
13246.566666666668,car,3032,1269,3840,1786
13246.566666666668,traffic light,2868,758,2988,1104
13246.566666666668,person,3477,1172,3571,1319
13246.566666666668,person,427,1175,510,1398
13246.566666666668,traffic light,2885,760,2974,953
13246.566666666668,person,2271,1261,2449,1647
13246.566666666668,person,985,1022,1043,1178
13246.566666666668,person,3276,1077,3322,1212
13246.566666666668,person,2678,1036,2742,1186
13279.933333333334,car,2289,1913,3510,2144
13279.933333333334,traffic light,523,724,685,1097
13279.933333333334,person,252,1163,401,1598
13279.933333333334,car,2051,1032,2220,1159
13279.933333333334,car,1936,989,2052,1082
13279.933333333334,car,1856,960,1955,1061
13279.933333333334,person,121,1180,258,1587
13279.933333333334,car,3047,1276,3840,1788
13279.933333333334,traffic light,2867,758,2987,1104
13279.933333333334,person,3478,1164,3571,1313
13279.933333333334,person,428,1174,508,1399
13279.933333333334,traffic light,2885,760,2973,958
13279.933333333334,person,2273,1260,2453,1646
13279.933333333334,person,985,1023,1041,1178
13279.933333333334,person,3275,1076,3321,1213
13279.933333333334,person,2680,1038,2743,1186
13279.933333333334,person,3748,1210,3839,1482
13313.3,car,2290,1914,3507,2145
13313.3,traffic light,523,724,685,1097
13313.3,person,253,1159,404,1598
13313.3,car,2051,1032,2220,1159
13313.3,car,1936,989,2052,1083
13313.3,car,1856,960,1955,1061
13313.3,person,122,1180,257,1587
13313.3,car,3061,1285,3840,1808
13313.3,traffic light,2867,758,2988,1106
13313.3,person,3478,1163,3571,1313
13313.3,person,425,1172,511,1399
13313.3,traffic light,2885,761,2973,955
13313.3,person,2282,1257,2459,1639
13313.3,person,984,1024,1040,1177
13313.3,person,3276,1077,3321,1214
13313.3,person,2681,1038,2742,1186
13346.666666666668,car,2291,1914,3506,2146
13346.666666666668,traffic light,522,724,684,1097
13346.666666666668,person,256,1161,407,1596
13346.666666666668,car,2052,1032,2220,1159
13346.666666666668,car,1936,990,2052,1083
13346.666666666668,car,1856,959,1956,1061
13346.666666666668,person,123,1183,267,1587
13346.666666666668,car,3075,1291,3840,1827
13346.666666666668,traffic light,2867,758,2988,1107
13346.666666666668,person,3479,1162,3573,1314
13346.666666666668,person,423,1164,510,1396
13346.666666666668,traffic light,2886,761,2973,942
13346.666666666668,person,2299,1261,2463,1637
13346.666666666668,person,982,1023,1041,1178
13346.666666666668,person,3276,1078,3323,1215
13346.666666666668,person,2680,1037,2742,1186
13346.666666666668,person,3319,1095,3375,1225
13380.033333333333,car,2291,1914,3505,2146
13380.033333333333,traffic light,522,724,684,1097
13380.033333333333,person,269,1168,410,1589
13380.033333333333,car,2054,1032,2220,1159
13380.033333333333,car,1936,990,2052,1084
13380.033333333333,car,1856,959,1957,1061
13380.033333333333,person,125,1177,281,1591
13380.033333333333,car,3092,1295,3840,1843
13380.033333333333,traffic light,2867,758,2988,1107
13380.033333333333,person,3479,1163,3573,1315
13380.033333333333,person,422,1155,509,1396
13380.033333333333,traffic light,2886,761,2972,936
13380.033333333333,person,2313,1273,2463,1634
13380.033333333333,person,981,1020,1043,1178
13380.033333333333,person,3276,1078,3323,1216
13380.033333333333,person,2675,1036,2739,1187
13413.4,car,2291,1912,3510,2144
13413.4,traffic light,522,724,684,1097
13413.4,person,271,1167,414,1588
13413.4,car,2055,1032,2220,1159
13413.4,car,1937,990,2052,1084
13413.4,car,1856,959,1957,1061
13413.4,person,126,1177,285,1591
13413.4,car,3107,1304,3840,1857
13413.4,traffic light,2867,759,2988,1108
13413.4,person,3480,1164,3573,1320
13413.4,person,419,1160,510,1399
13413.4,traffic light,2886,761,2972,934
13413.4,person,2328,1288,2474,1641
13413.4,person,977,1019,1036,1178
13413.4,person,3277,1078,3322,1217
13446.766666666666,car,2292,1912,3513,2144
13446.766666666666,traffic light,522,724,684,1097
13446.766666666666,person,274,1169,417,1585
13446.766666666666,car,2054,1032,2220,1159
13446.766666666666,car,1937,991,2052,1084
13446.766666666666,car,1856,959,1957,1061
13446.766666666666,person,129,1177,284,1588
13446.766666666666,car,3124,1311,3840,1882
13446.766666666666,traffic light,2867,759,2988,1107
13446.766666666666,person,3479,1164,3572,1323
13446.766666666666,person,418,1152,510,1396
13446.766666666666,traffic light,2886,761,2972,934
13446.766666666666,person,2359,1288,2471,1599
13446.766666666666,person,977,1016,1041,1177
13446.766666666666,person,3278,1078,3323,1218
13480.133333333337,car,2289,1914,3510,2144
13480.133333333337,traffic light,521,724,684,1096
13480.133333333337,person,276,1169,420,1580
13480.133333333337,car,2052,1032,2220,1159
13480.133333333337,car,1936,990,2052,1084
13480.133333333337,car,1856,959,1957,1061
13480.133333333337,person,132,1176,286,1586
13480.133333333337,car,3142,1314,3840,1904
13480.133333333337,traffic light,2867,759,2988,1107
13480.133333333337,person,3479,1165,3571,1320
13480.133333333337,person,417,1147,507,1394
13480.133333333337,traffic light,2886,761,2972,933
13480.133333333337,person,2374,1289,2483,1612
13480.133333333337,person,975,1018,1034,1178
13480.133333333337,person,3278,1079,3327,1220
13480.133333333337,person,3054,1078,3106,1237
13480.133333333337,person,2679,1039,2742,1185
13513.5,car,2290,1911,3514,2144
13513.5,traffic light,521,724,682,1096
13513.5,person,278,1169,421,1576
13513.5,car,2048,1032,2220,1159
13513.5,car,1937,992,2051,1087
13513.5,car,1856,959,1958,1060
13513.5,person,134,1175,285,1583
13513.5,car,3159,1325,3840,1925
13513.5,traffic light,2867,758,2988,1107
13513.5,person,3478,1164,3571,1325
13513.5,person,416,1150,505,1395
13513.5,traffic light,2886,760,2972,941
13513.5,person,2385,1296,2499,1625
13513.5,person,972,1020,1029,1178
13513.5,person,3278,1079,3331,1223
13513.5,person,3055,1072,3109,1237
13513.5,person,1082,1005,1141,1177
13513.5,person,3303,1085,3361,1227
13546.866666666669,car,2291,1911,3515,2145
13546.866666666669,traffic light,521,725,681,1097
13546.866666666669,person,278,1167,422,1570
13546.866666666669,car,2043,1032,2220,1159
13546.866666666669,car,1938,992,2050,1088
13546.866666666669,car,1856,959,1958,1060
13546.866666666669,person,138,1175,285,1580
13546.866666666669,car,3180,1334,3840,1944
13546.866666666669,traffic light,2867,758,2987,1106
13546.866666666669,person,3479,1167,3573,1332
13546.866666666669,person,411,1155,501,1397
13546.866666666669,traffic light,2886,760,2973,944
13546.866666666669,person,2393,1290,2512,1637
13546.866666666669,person,971,1020,1028,1179
13546.866666666669,person,3279,1079,3336,1223
13546.866666666669,person,3055,1070,3111,1236
13546.866666666669,person,1084,1008,1141,1176
13580.233333333334,car,2290,1910,3517,2144
13580.233333333334,traffic light,521,725,681,1097
13580.233333333334,person,282,1165,424,1565
13580.233333333334,car,2041,1032,2220,1159
13580.233333333334,car,1938,992,2050,1088
13580.233333333334,car,1856,960,1958,1060
13580.233333333334,person,141,1172,287,1579
13580.233333333334,car,3201,1338,3840,1970
13580.233333333334,traffic light,2868,758,2988,1105
13580.233333333334,person,3480,1163,3575,1334
13580.233333333334,person,414,1150,500,1398
13580.233333333334,traffic light,2886,760,2973,942
13580.233333333334,person,2400,1287,2523,1629
13580.233333333334,person,969,1019,1028,1182
13580.233333333334,person,3278,1080,3341,1225
13580.233333333334,person,3055,1070,3111,1236
13580.233333333334,person,1085,1006,1140,1179
13580.233333333334,person,2681,1039,2744,1186
13613.6,car,2289,1912,3521,2144
13613.6,traffic light,521,725,682,1098
13613.6,person,284,1164,428,1565
13613.6,car,2042,1032,2220,1158
13613.6,car,1938,992,2050,1088
13613.6,car,1856,960,1959,1060
13613.6,person,143,1171,287,1576
13613.6,car,3220,1351,3840,1986
13613.6,traffic light,2867,757,2988,1105
13613.6,person,3480,1161,3576,1353
13613.6,person,411,1144,500,1394
13613.6,traffic light,2886,760,2973,940
13613.6,person,2406,1288,2535,1631
13613.6,person,968,1018,1028,1184
13613.6,person,3279,1079,3339,1225
13613.6,person,3055,1072,3111,1237
13613.6,person,1085,1002,1139,1180
13613.6,person,3672,1169,3753,1378
13646.966666666667,car,2288,1915,3524,2144
13646.966666666667,traffic light,521,724,685,1098
13646.966666666667,person,286,1164,431,1564
13646.966666666667,car,2034,1029,2220,1159
13646.966666666667,car,1938,993,2050,1088
13646.966666666667,car,1856,959,1959,1060
13646.966666666667,person,147,1173,292,1570
13646.966666666667,car,3245,1362,3840,1999
13646.966666666667,traffic light,2868,758,2988,1106
13646.966666666667,person,3481,1161,3573,1365
13646.966666666667,person,412,1145,499,1399
13646.966666666667,traffic light,2887,760,2972,930
13646.966666666667,person,2409,1291,2544,1636
13646.966666666667,person,968,1020,1027,1183
13646.966666666667,person,3279,1080,3333,1225
13646.966666666667,person,3055,1074,3110,1237
13646.966666666667,person,3671,1171,3752,1385
13680.333333333334,car,2287,1916,3525,2145
13680.333333333334,traffic light,523,724,682,1096
13680.333333333334,person,288,1162,433,1563
13680.333333333334,car,2030,1028,2220,1159
13680.333333333334,car,1939,994,2050,1088
13680.333333333334,car,1856,958,1960,1060
13680.333333333334,person,150,1170,295,1566
13680.333333333334,car,3270,1373,3840,2011
13680.333333333334,traffic light,2868,758,2988,1107
13680.333333333334,person,3482,1160,3571,1371
13680.333333333334,person,413,1147,498,1399
13680.333333333334,traffic light,2887,760,2971,922
13680.333333333334,person,2408,1288,2564,1643
13680.333333333334,person,965,1022,1025,1182
13680.333333333334,person,3278,1079,3335,1225
13680.333333333334,person,3056,1073,3112,1236
13680.333333333334,person,3672,1172,3753,1389
13713.7,car,2289,1912,3523,2143
13713.7,traffic light,523,724,680,1095
13713.7,person,292,1159,436,1563
13713.7,car,2028,1028,2220,1159
13713.7,car,1939,995,2049,1088
13713.7,car,1856,957,1960,1061
13713.7,person,154,1169,294,1551
13713.7,car,3300,1382,3840,2006
13713.7,traffic light,2868,758,2988,1107
13713.7,person,3482,1158,3571,1381
13713.7,person,413,1147,497,1398
13713.7,traffic light,2887,760,2971,921
13713.7,person,2412,1285,2578,1653
13713.7,person,962,1023,1025,1180
13713.7,person,3278,1080,3333,1223
13713.7,person,3057,1073,3114,1237
13713.7,person,3671,1168,3757,1394
13713.7,person,2688,1031,2747,1187
13747.066666666668,car,2289,1912,3521,2143
13747.066666666668,traffic light,524,723,680,1095
13747.066666666668,person,291,1157,437,1563
13747.066666666668,car,2028,1028,2221,1159
13747.066666666668,car,1938,995,2048,1088
13747.066666666668,car,1856,957,1960,1061
13747.066666666668,person,156,1167,294,1546
13747.066666666668,car,3325,1389,3839,1988
13747.066666666668,traffic light,2868,758,2987,1106
13747.066666666668,person,3482,1158,3572,1395
13747.066666666668,person,412,1146,496,1396
13747.066666666668,traffic light,2887,760,2971,925
13747.066666666668,person,2411,1283,2586,1655
13747.066666666668,person,962,1029,1025,1180
13747.066666666668,person,3278,1079,3331,1220
13747.066666666668,person,3059,1074,3115,1237
13747.066666666668,person,3669,1169,3760,1400
13747.066666666668,person,1075,992,1137,1177
13780.433333333334,car,2290,1911,3520,2143
13780.433333333334,traffic light,524,724,678,1094
13780.433333333334,person,295,1153,441,1564
13780.433333333334,car,2030,1028,2221,1159
13780.433333333334,car,1938,994,2049,1089
13780.433333333334,car,1856,957,1958,1061
13780.433333333334,person,159,1163,298,1545
13780.433333333334,car,3359,1397,3839,1978
13780.433333333334,traffic light,2868,757,2987,1105
13780.433333333334,person,3482,1157,3572,1404
13780.433333333334,person,405,1142,494,1394
13780.433333333334,traffic light,2887,759,2972,933
13780.433333333334,person,2415,1285,2594,1645
13780.433333333334,person,961,1029,1025,1181
13780.433333333334,person,3278,1078,3330,1219
13780.433333333334,person,3061,1075,3116,1237
13780.433333333334,person,3664,1172,3759,1403
13780.433333333334,person,1073,990,1136,1175
13813.8,car,2291,1911,3519,2143
13813.8,traffic light,524,723,680,1093
13813.8,person,293,1155,443,1563
13813.8,car,2038,1030,2220,1159
13813.8,car,1938,993,2049,1091
13813.8,car,1856,959,1957,1061
13813.8,person,161,1164,299,1545
13813.8,car,3386,1409,3839,1977
13813.8,traffic light,2868,757,2987,1103
13813.8,person,3482,1156,3574,1405
13813.8,person,404,1142,493,1387
13813.8,traffic light,2886,759,2972,938
13813.8,person,2419,1287,2615,1640
13813.8,person,959,1026,1024,1183
13813.8,person,3278,1078,3328,1218
13813.8,person,3062,1073,3117,1237
13813.8,person,3668,1176,3759,1408
13813.8,person,1077,990,1136,1172
13813.8,person,1179,1023,1232,1180
13847.166666666668,car,2291,1912,3518,2143
13847.166666666668,traffic light,525,723,681,1094
13847.166666666668,person,297,1155,445,1563
13847.166666666668,car,2040,1031,2220,1159
13847.166666666668,car,1937,993,2048,1092
13847.166666666668,car,1856,960,1955,1061
13847.166666666668,person,164,1163,301,1548
13847.166666666668,car,3416,1428,3839,1978
13847.166666666668,traffic light,2863,755,2996,1105
13847.166666666668,person,3482,1156,3575,1406
13847.166666666668,person,406,1143,491,1382
13847.166666666668,traffic light,2885,758,2972,943
13847.166666666668,person,2425,1287,2638,1644
13847.166666666668,person,959,1025,1024,1186
13847.166666666668,person,3277,1079,3327,1219
13847.166666666668,person,3064,1075,3118,1237
13847.166666666668,person,3666,1170,3759,1409
13847.166666666668,person,1179,1024,1233,1185
13880.533333333336,car,2292,1914,3510,2146
13880.533333333336,traffic light,526,723,683,1094
13880.533333333336,person,303,1156,448,1561
13880.533333333336,car,2040,1032,2220,1158
13880.533333333336,car,1937,993,2046,1093
13880.533333333336,person,168,1165,302,1550
13880.533333333336,car,3459,1441,3839,1969
13880.533333333336,traffic light,2865,756,2990,1098
13880.533333333336,person,3482,1155,3574,1407
13880.533333333336,person,407,1143,490,1383
13880.533333333336,traffic light,2884,759,2973,949
13880.533333333336,person,2450,1286,2653,1645
13880.533333333336,person,958,1024,1023,1186
13880.533333333336,person,3066,1077,3119,1237
13880.533333333336,person,3664,1156,3758,1405
13880.533333333336,person,1178,1025,1233,1186
13880.533333333336,person,2691,1035,2750,1190
13913.9,car,2292,1914,3507,2145
13913.9,traffic light,526,722,684,1094
13913.9,person,307,1150,448,1559
13913.9,car,2041,1032,2219,1158
13913.9,car,1937,993,2046,1094
13913.9,person,170,1165,307,1551
13913.9,car,3483,1452,3839,1970
13913.9,traffic light,2866,757,2987,1097
13913.9,person,3482,1154,3575,1407
13913.9,traffic light,2884,759,2973,948
13913.9,person,2475,1287,2660,1650
13913.9,person,954,1021,1020,1186
13913.9,person,3067,1079,3119,1237
13913.9,person,3665,1146,3755,1401
13913.9,person,1178,1024,1233,1192
13913.9,person,3268,1079,3324,1226
13947.266666666668,car,2292,1916,3510,2147
13947.266666666668,traffic light,526,723,684,1094
13947.266666666668,person,310,1155,455,1560
13947.266666666668,car,2042,1032,2219,1158
13947.266666666668,car,1937,993,2045,1095
13947.266666666668,person,171,1166,307,1552
13947.266666666668,car,3522,1462,3839,1967
13947.266666666668,traffic light,2866,757,2987,1091
13947.266666666668,person,3482,1153,3576,1406
13947.266666666668,traffic light,2884,759,2973,953
13947.266666666668,person,2481,1284,2651,1654
13947.266666666668,person,950,1021,1017,1187
13947.266666666668,person,3068,1081,3120,1238
13947.266666666668,person,3665,1152,3753,1398
13947.266666666668,person,1177,1026,1233,1195
13947.266666666668,person,3263,1079,3322,1227
13947.266666666668,car,1856,961,1952,1061
13980.633333333331,car,2293,1917,3508,2148
13980.633333333331,traffic light,526,723,682,1094
13980.633333333331,person,310,1150,467,1561
13980.633333333331,car,2046,1032,2220,1158
13980.633333333331,car,1937,993,2045,1094
13980.633333333331,person,174,1165,304,1553
13980.633333333331,car,3570,1476,3839,1971
13980.633333333331,traffic light,2871,757,2989,1056
13980.633333333331,person,3482,1151,3577,1405
13980.633333333331,traffic light,2883,759,2975,963
13980.633333333331,person,2498,1283,2642,1655
13980.633333333331,person,949,1022,1015,1188
13980.633333333331,person,3068,1079,3121,1238
13980.633333333331,person,3667,1152,3753,1399
13980.633333333331,person,1176,1030,1232,1197
13980.633333333331,person,3261,1080,3321,1227
14014.000000000002,car,2292,1917,3509,2146
14014.000000000002,traffic light,526,723,682,1094
14014.000000000002,person,308,1145,473,1558
14014.000000000002,car,2047,1033,2220,1158
14014.000000000002,person,176,1160,308,1554
14014.000000000002,car,3618,1495,3839,1980
14014.000000000002,traffic light,2868,756,2988,1075
14014.000000000002,person,3483,1151,3580,1404
14014.000000000002,traffic light,2883,759,2976,976
14014.000000000002,person,2513,1287,2639,1657
14014.000000000002,person,947,1025,1013,1188
14014.000000000002,person,3068,1077,3122,1238
14014.000000000002,person,3668,1140,3753,1399
14014.000000000002,person,3257,1080,3320,1231
14047.366666666669,car,2293,1916,3508,2147
14047.366666666669,traffic light,526,723,681,1095
14047.366666666669,person,308,1142,469,1552
14047.366666666669,car,2049,1033,2220,1157
14047.366666666669,person,179,1158,311,1554
14047.366666666669,car,3667,1517,3839,1994
14047.366666666669,traffic light,2871,756,2989,1051
14047.366666666669,person,3479,1151,3582,1405
14047.366666666669,traffic light,2882,758,2976,985
14047.366666666669,person,2526,1286,2642,1652
14047.366666666669,person,947,1029,1011,1190
14047.366666666669,person,3069,1077,3123,1239
14047.366666666669,person,3668,1134,3752,1398
14047.366666666669,person,3252,1081,3317,1230
14047.366666666669,person,713,1259,845,1583
14047.366666666669,person,1176,1043,1230,1196
14080.733333333335,car,2293,1913,3511,2145
14080.733333333335,traffic light,526,724,678,1094
14080.733333333335,person,313,1141,458,1536
14080.733333333335,car,2053,1033,2220,1157
14080.733333333335,person,183,1156,318,1554
14080.733333333335,traffic light,2867,756,2988,1080
14080.733333333335,person,3470,1155,3583,1403
14080.733333333335,traffic light,2882,758,2977,974
14080.733333333335,person,2535,1285,2654,1654
14080.733333333335,person,945,1024,1011,1193
14080.733333333335,person,3070,1076,3123,1240
14080.733333333335,person,3668,1130,3752,1398
14080.733333333335,person,3248,1082,3315,1228
14080.733333333335,person,720,1225,846,1582
14080.733333333335,person,1175,1037,1231,1199
14080.733333333335,car,1856,961,1951,1061
14080.733333333335,car,1934,991,2047,1087
14114.1,car,2292,1912,3507,2144
14114.1,traffic light,526,724,678,1094
14114.1,person,318,1126,459,1534
14114.1,car,2053,1033,2220,1158
14114.1,person,184,1155,321,1554
14114.1,traffic light,2866,756,2988,1093
14114.1,person,3469,1158,3582,1402
14114.1,traffic light,2882,758,2977,970
14114.1,person,2538,1284,2662,1650
14114.1,person,942,1023,1011,1194
14114.1,person,3069,1075,3124,1240
14114.1,person,3668,1134,3750,1397
14114.1,person,3245,1082,3311,1225
14114.1,person,721,1212,846,1582
14114.1,person,1175,1030,1232,1200
14114.1,person,1254,996,1312,1193
14114.1,car,1857,961,1951,1061
14114.1,car,1935,992,2047,1092
14114.1,person,2692,1045,2750,1189
14147.466666666667,car,2293,1913,3505,2146
14147.466666666667,traffic light,526,724,678,1095
14147.466666666667,person,319,1129,459,1534
14147.466666666667,car,2051,1033,2220,1158
14147.466666666667,person,187,1155,324,1555
14147.466666666667,traffic light,2865,756,2988,1099
14147.466666666667,person,3467,1158,3582,1401
14147.466666666667,traffic light,2882,758,2977,968
14147.466666666667,person,2545,1297,2660,1657
14147.466666666667,person,942,1021,1009,1192
14147.466666666667,person,3069,1077,3123,1240
14147.466666666667,person,3667,1142,3749,1397
14147.466666666667,person,3238,1084,3311,1222
14147.466666666667,person,724,1213,846,1588
14147.466666666667,person,1174,1015,1232,1200
14147.466666666667,person,1256,999,1316,1193
14147.466666666667,car,1857,962,1951,1061
14147.466666666667,car,1936,992,2046,1093
14147.466666666667,person,2693,1050,2750,1189
14180.833333333334,car,2293,1914,3502,2147
14180.833333333334,traffic light,525,725,678,1095
14180.833333333334,person,321,1129,462,1526
14180.833333333334,car,2050,1033,2220,1158
14180.833333333334,person,188,1153,326,1554
14180.833333333334,traffic light,2861,754,2996,1105
14180.833333333334,person,3467,1163,3584,1400
14180.833333333334,traffic light,2876,756,2985,1016
14180.833333333334,person,2547,1295,2666,1649
14180.833333333334,person,942,1021,1007,1191
14180.833333333334,person,3069,1078,3123,1240
14180.833333333334,person,3668,1157,3750,1397
14180.833333333334,person,3240,1083,3309,1222
14180.833333333334,person,724,1214,847,1592
14180.833333333334,person,1174,1014,1232,1199
14180.833333333334,car,1857,962,1952,1061
14180.833333333334,car,1936,992,2046,1094
14180.833333333334,person,2694,1051,2751,1189
14214.2,car,2293,1914,3501,2148
14214.2,traffic light,525,725,675,1095
14214.2,person,324,1130,468,1526
14214.2,car,2049,1032,2219,1158
14214.2,person,189,1151,326,1552
14214.2,traffic light,2864,755,2991,1105
14214.2,person,3465,1161,3583,1400
14214.2,traffic light,2880,758,2980,981
14214.2,person,2552,1296,2676,1665
14214.2,person,942,1023,1004,1190
14214.2,person,3069,1077,3123,1240
14214.2,person,3667,1163,3749,1398
14214.2,person,3239,1082,3309,1221
14214.2,person,724,1213,845,1588
14214.2,person,1174,1013,1233,1197
14214.2,car,1857,962,1953,1061
14214.2,car,1936,993,2046,1094
14214.2,person,1258,1012,1315,1194
14247.566666666668,car,2293,1914,3501,2148
14247.566666666668,traffic light,525,725,675,1095
14247.566666666668,person,328,1131,470,1525
14247.566666666668,car,2047,1032,2220,1158
14247.566666666668,person,191,1151,328,1552
14247.566666666668,traffic light,2867,756,2991,1106
14247.566666666668,person,3463,1157,3584,1400
14247.566666666668,traffic light,2882,758,2976,959
14247.566666666668,person,2560,1297,2685,1668
14247.566666666668,person,942,1024,1003,1189
14247.566666666668,person,3069,1075,3123,1239
14247.566666666668,person,3237,1083,3308,1221
14247.566666666668,person,724,1216,847,1591
14247.566666666668,person,1173,1016,1232,1193
14247.566666666668,car,1857,962,1953,1061
14247.566666666668,car,1936,993,2046,1094
14247.566666666668,person,1260,1016,1315,1193
14280.933333333334,car,2293,1914,3501,2149
14280.933333333334,traffic light,525,725,675,1095
14280.933333333334,person,328,1136,474,1521
14280.933333333334,car,2046,1032,2220,1158
14280.933333333334,person,193,1145,324,1550
14280.933333333334,traffic light,2868,756,2992,1107
14280.933333333334,person,3466,1157,3584,1400
14280.933333333334,traffic light,2883,758,2976,950
14280.933333333334,person,2561,1298,2698,1669
14280.933333333334,person,941,1023,1000,1189
14280.933333333334,person,3069,1077,3123,1239
14280.933333333334,person,3236,1083,3307,1222
14280.933333333334,person,721,1219,847,1591
14280.933333333334,person,1174,1020,1232,1193
14280.933333333334,car,1857,961,1954,1061
14280.933333333334,car,1937,993,2046,1094
14280.933333333334,person,1262,1021,1314,1191
14314.3,car,2293,1914,3501,2149
14314.3,traffic light,525,724,677,1095
14314.3,person,328,1140,475,1519
14314.3,car,2039,1031,2219,1159
14314.3,person,193,1140,324,1541
14314.3,traffic light,2869,756,2991,1104
14314.3,person,3469,1155,3585,1400
14314.3,traffic light,2883,758,2975,948
14314.3,person,2562,1301,2705,1664
14314.3,person,940,1025,1000,1190
14314.3,person,3069,1078,3123,1239
14314.3,person,3239,1081,3308,1226
14314.3,person,720,1244,848,1588
14314.3,person,1173,1019,1229,1195
14314.3,car,1857,960,1954,1061
14314.3,car,1937,993,2047,1094
14347.666666666668,car,2293,1914,3501,2149
14347.666666666668,traffic light,525,724,678,1096
14347.666666666668,person,330,1142,477,1518
14347.666666666668,car,2039,1031,2219,1159
14347.666666666668,person,193,1138,323,1530
14347.666666666668,traffic light,2871,756,2991,1093
14347.666666666668,person,3474,1155,3584,1404
14347.666666666668,traffic light,2884,758,2973,946
14347.666666666668,person,2563,1304,2714,1679
14347.666666666668,person,939,1026,999,1190
14347.666666666668,person,3069,1079,3122,1239
14347.666666666668,person,722,1229,849,1588
14347.666666666668,person,1173,1010,1232,1194
14347.666666666668,car,1857,960,1954,1061
14347.666666666668,car,1937,993,2048,1093
14381.033333333336,car,2293,1914,3501,2149
14381.033333333336,traffic light,525,724,678,1096
14381.033333333336,person,331,1140,476,1516
14381.033333333336,car,2037,1031,2219,1159
14381.033333333336,person,194,1135,322,1527
14381.033333333336,traffic light,2871,757,2990,1091
14381.033333333336,person,3471,1154,3586,1401
14381.033333333336,traffic light,2884,758,2973,945
14381.033333333336,person,2564,1309,2720,1687
14381.033333333336,person,938,1029,1000,1191
14381.033333333336,person,3070,1082,3122,1239
14381.033333333336,person,719,1223,852,1587
14381.033333333336,person,1171,1004,1233,1194
